Transaction_ID,Date,Customer_ID,Product_SKU,Product_Name,Category,Region,Channel,Payment_Method,Quantity,Unit_Price,Discount_Rate,Revenue
TXN-00507,2024-07-03,CUST-3886,SKU-001,Wireless Earbuds,Electronics,South,In-Store,Debit Card,4,1299.0,0.0,5196.0
TXN-00687,2024-06-11,CUST-3674,SKU-006,Sunglasses,Accessories,East,In-Store,Bank Transfer,2,799.0,0.0,1598.0
TXN-00958,2024-03-30,CUST-3276,SKU-007,Smart Watch,Electronics,WEST,Mobile App,PayPal,3,4499.0,0.05,12822.13
TXN-00190,2024-10-20,CUST-2656,SKU-006,Sunglasses,Accessories,West,In-Store,Credit Card,5,799.0,0.05,3795.25
TXN-00976,2024-08-08,CUST-1174,SKU-001,Wireless Earbuds,Electronics,South,Website,Credit Card,4,1299.0,20.0,4156.83
TXN-00700,2024-08-11,CUST-2616,SKU-004,Coffee Maker,Kitchen,South,Mobile App,Bank Transfer,4,2999.0,10.0,10796.34
TXN-00511,2024-10-19,CUST-4194,SKU-001,Wireless Earbuds,Electronics,South,Mobile App,PayPal,2,1299.0,0.2,2078.34
TXN-00475,2024-12-20,CUST-1277,SKU-005,Backpack,Accessories,East,In-Store,Credit Card,2,1099.0,0.0,2198.0
TXN-00857,18-Nov-2024,CUST-2938,SKU-010,Laptop Stand,Electronics,Online,Mobile App,Credit Card,3,749.0,0.0,2247.0
TXN-00748,2024-07-20,CUST-1606,SKU-004,Coffee Maker,Kitchen,South,In-Store,Credit Card,4,2999.0,0.0,11996.0
TXN-00253,2024-02-10,CUST-2026,SKU-009,Water Bottle,Sports,South,In-Store,PayPal,3,349.0,0.2,837.6
TXN-00022,2024-02-10,CUST-1350,SKU-001,Wireless Earbuds,Electronics,West,Website,PayPal,2,1299.0,0.1,2338.17
TXN-00460,29/08/2024,CUST-3168,SKU-005,Backpack,Accessories,East,Mobile App,PayPal,1,1099.0,0.2,879.2
TXN-00277,2024-12-24,CUST-1450,SKU-004,Coffee Maker,Kitchen,South,Website,Bank Transfer,1,2999.0,0.1,2699.09
TXN-00956,2024-02-14,CUST-1588,SKU-003,Yoga Mat,Sports,South,In-Store,Bank Transfer,5,649.0,0.1,2920.5
TXN-00386,2024-06-10,CUST-4448,SKU-005,Backpack,Accessories,West,Website,Debit Card,2,1099.0,0.0,2198.0
TXN-00806,2024/02/04,CUST-2260,SKU-005,Backpack,Accessories,East,In-Store,Credit Card,3,1099.0,0.2,2637.6
TXN-00344,2024-05-18,CUST-1190,SKU-004,Coffee Maker,Kitchen,North,In-Store,Credit Card,5,2999.0,0.05,14245.21
TXN-00770,2024-08-08,CUST-4723,SKU-005,Backpack,Accessories,South,Mobile App,Debit Card,5,1099.0,0.0,5495.0
TXN-00131,2024-05-02,CUST-3342,SKU-006,Sunglasses,Accessories,WEST,Mobile App,Bank Transfer,2,799.0,0.15,1358.3
TXN-00872,2024-01-13,CUST-3537,SKU-005,Backpack,Accessories,North,Website,PayPal,2,1099.0,0.0,2198.0
TXN-00088,2024-10-16,CUST-4205,SKU-010,Laptop Stand,Electronics,North,In-Store,Bank Transfer,1,749.0,0.2,599.17
TXN-00331,2024-08-01,CUST-2209,SKU-009,Water Bottle,Sports,South,Mobile App,Debit Card,5,R349.0,0.1,1570.5
TXN-00467,2024-12-26,CUST-4756,SKU-001,Wireless Earbuds,Electronics,South,Website,Debit Card,2,1299.0,0.1,2338.17
TXN-00122,2024-09-22,CUST-2481,SKU-007,Smart Watch,Electronics,Online,Marketplace,Bank Transfer,1,4499.0,0.0,4499.0
TXN-00760,2024-12-22,CUST-3531,SKU-005,Backpack,Accessories,East,Website,Bank Transfer,2,1099.0,0.2,1758.4
TXN-00861,2024-12-24,CUST-1967,SKU-003,Yoga Mat,Sports,West,Mobile App,Credit Card,3,649.0,0.2,1557.6
